18.7 165
20.5 0
29.6 84
30.8 136
31.2 73
32.9 38
33.1 503
34.1 435
34.4 61
38.6 452
39.0 160
39.2 476
40.3 159
40.4 31
41.0 458
41.0 147
41.0 175
41.4 504
41.6 319
41.7 427
42.0 25
42.0 16
42.7 101
42.9 505
43.2 296
43.2 138
43.3 183
43.5 20
43.9 408
44.1 3
44.1 354
45.2 391
45.3 438
45.3 457
45.4 148
45.4 17
45.5 384
45.8 1
45.9 142
45.9 357
45.9 37
46.3 5
46.3 99
46.4 381
46.4 27
46.5 4
46.6 132
46.6 386
46.6 269
46.7 112
46.8 417
46.8 288
46.8 118
47.0 481
47.1 426
47.1 9
47.3 126
47.4 32
47.5 503
47.5 364
47.6 8
47.8 485
47.9 382
48.0 150
48.1 256
48.2 62
48.3 122
48.3 504
48.4 163
48.4 137
48.4 156
48.5 167
48.5 278
48.6 460
48.6 166
48.6 376
48.6 482
48.6 180
48.7 424
48.7 266
48.7 12
48.8 346
48.9 367
48.9 56
48.9 379
48.9 110
48.9 400
48.9 74
49.0 387
49.0 489
49.0 414
49.0 499
49.1 274
49.1 345
49.1 6
49.2 83
49.2 505
49.2 96
49.2 478
49.2 286
49.3 116
49.3 258
49.3 416
49.4 413
49.4 475
49.4 394
49.4 299
49.4 0
49.5 397
49.5 98
49.5 140
49.6 472
49.6 105
49.6 29
49.7 26
49.8 95
49.8 350
49.8 190
49.8 139
49.8 421
49.8 92
49.9 409
49.9 253
50.0 436
50.0 173
50.0 311
50.0 97
50.1 21
50.1 187
50.1 68
50.1 361
50.2 36
50.2 154
50.2 323
50.2 410
50.2 43
50.2 403
50.3 171
50.3 94
50.3 300
50.3 131
50.3 262
50.4 209
50.4 487
50.4 405
50.5 162
50.5 40
50.5 124
50.5 287
50.6 317
50.6 337
50.6 371
50.6 305
50.7 115
50.7 45
50.7 503
50.7 41
50.8 78
50.8 504
50.8 297
50.8 352
50.9 199
50.9 107
50.9 119
50.9 342
50.9 496
51.0 85
51.1 360
51.1 271
51.2 188
51.2 294
51.2 198
51.3 87
51.3 34
51.3 290
51.3 395
51.4 90
51.4 307
51.4 455
51.4 54
51.4 303
51.5 470
51.5 51
51.5 502
51.5 473
51.5 349
51.5 479
51.5 39
51.6 501
51.6 480
51.6 463
51.6 86
51.6 147
51.6 431
51.6 47
51.6 335
51.7 440
51.7 273
51.7 356
51.7 178
51.7 203
51.7 308
51.7 35
51.8 316
51.8 451
51.8 366
51.8 495
51.8 407
51.8 202
51.8 284
51.8 500
51.9 16
51.9 114
51.9 117
51.9 321
51.9 28
51.9 330
52.0 325
52.0 179
52.0 309
52.1 505
52.1 181
52.2 415
52.2 80
52.2 423
52.2 175
52.3 474
52.3 433
52.3 133
52.3 159
52.3 111
52.4 434
52.4 185
52.4 411
52.4 174
52.4 268
52.4 141
52.4 138
52.4 157
52.4 63
52.6 374
52.6 418
52.6 104
52.6 353
52.7 238
52.7 20
52.7 338
52.7 429
52.8 365
52.8 148
52.8 446
52.8 298
52.9 372
52.9 351
52.9 449
52.9 370
52.9 183
53.0 224
53.0 406
53.0 380
53.0 212
53.1 234
53.1 229
53.1 165
53.1 257
53.2 408
53.2 503
53.2 484
53.2 17
53.3 136
53.3 363
53.3 398
53.3 375
53.3 70
53.3 3
53.3 118
53.3 315
53.4 457
53.4 5
53.4 152
53.4 476
53.4 38
53.5 237
53.5 168
53.5 112
53.5 269
53.5 236
53.5 93
53.6 251
53.6 255
53.6 142
53.7 427
53.7 426
53.7 313
53.7 312
53.7 145
53.8 481
53.9 458
53.9 99
53.9 443
53.9 430
54.0 132
54.0 37
54.0 89
54.0 160
54.0 354
54.0 288
54.1 485
54.1 27
54.1 216
54.2 399
54.2 46
54.3 177
54.3 150
54.3 333
54.4 196
54.4 278
54.4 217
54.4 122
54.4 161
54.4 306
54.4 327
54.4 390
54.4 135
54.5 499
54.5 227
54.5 256
54.5 357
54.5 220
54.5 137
54.5 163
54.5 184
54.6 166
54.6 49
54.6 211
54.7 32
54.7 493
54.7 264
54.7 81
54.7 296
54.8 444
54.8 18
54.8 126
54.8 1
54.8 235
54.8 417
54.8 8
54.8 9
54.9 424
54.9 156
55.0 140
55.0 77
55.0 482
55.0 207
55.0 286
55.1 274
55.1 180
55.1 266
55.2 219
55.2 258
55.2 472
55.2 358
55.2 322
55.3 167
55.3 460
55.3 205
55.3 25
55.3 116
55.3 245
55.4 475
55.5 230
55.5 231
55.5 364
55.5 445
55.5 437
55.5 253
55.6 105
55.7 376
55.7 214
55.7 428
55.8 381
55.8 462
55.8 98
55.8 355
55.8 139
55.9 396
55.9 292
55.9 400
55.9 382
55.9 213
56.0 110
56.0 489
56.0 438
56.0 2
56.1 367
56.1 265
56.1 397
56.3 226
56.3 448
56.3 478
56.3 350
56.4 287
56.4 441
56.4 361
56.5 387
56.5 487
56.5 190
56.5 262
56.6 314
56.6 394
56.6 345
56.6 171
56.7 209
56.7 192
56.7 162
56.7 124
56.7 95
56.7 82
56.7 0
56.7 436
56.8 173
56.8 404
56.8 414
56.9 371
56.9 464
