19.5 165
22.7 0
22.7 84
30.7 73
31.1 38
31.5 435
32.4 503
34.2 136
35.4 61
35.9 476
37.1 101
37.7 319
37.9 218
38.1 504
39.6 505
39.6 256
39.7 452
40.1 296
40.2 16
40.9 25
42.2 381
44.0 427
44.1 31
44.9 1
45.5 492
45.5 458
46.1 4
46.1 17
46.2 457
47.0 408
47.3 505
47.7 37
48.0 8
48.1 5
48.1 481
48.7 288
48.8 316
49.4 503
49.6 462
49.6 145
50.7 269
50.8 426
50.9 118
51.1 479
51.3 485
51.3 431
51.6 449
51.7 387
51.8 122
51.9 62
51.9 6
52.0 499
52.4 495
52.6 475
52.7 504
53.0 253
53.2 167
53.4 163
53.5 397
54.0 413
54.2 139
54.3 460
54.4 308
54.4 382
54.5 32
54.5 166
54.6 56
54.7 68
54.8 9
54.9 346
55.1 238
55.2 354
55.2 503
55.2 224
55.4 147
55.4 482
55.4 335
55.6 323
55.6 294
55.8 424
56.0 138
56.3 321
56.4 132
56.4 400
56.5 150
56.5 105
56.6 303
56.6 98
56.6 258
56.7 330
56.8 405
56.8 251
57.0 234
57.1 271
57.1 379
57.2 287
57.3 436
57.5 504
57.7 406
57.7 148
57.8 305
57.8 278
57.8 297
58.0 156
58.2 83
58.2 47
58.4 421
58.4 472
58.5 403
58.5 43
58.6 286
58.6 300
58.6 229
58.6 112
58.7 20
58.7 95
58.7 478
58.8 27
58.8 429
58.8 220
58.8 422
59.0 502
59.1 417
59.1 444
59.1 325
59.2 97
59.2 34
59.3 107
59.3 237
59.4 236
59.4 124
59.5 390
59.5 505
59.5 364
59.6 367
59.6 455
59.6 36
59.6 414
59.7 29
59.7 40
59.7 463
59.8 416
59.8 299
59.9 470
59.9 317
59.9 496
59.9 376
60.1 162
60.1 137
60.1 487
60.1 498
60.2 268
60.2 440
60.2 395
60.3 183
60.4 394
60.5 99
60.5 357
60.5 119
60.5 415
60.5 274
60.6 142
60.6 409
60.6 78
60.7 118
60.8 504
60.8 350
60.8 245
60.8 3
60.9 410
60.9 115
60.9 116
60.9 63
60.9 342
61.1 503
61.1 51
61.2 273
61.2 337
61.2 266
61.3 212
61.3 345
61.3 361
61.4 16
61.4 70
61.4 110
61.5 264
61.6 140
61.7 180
61.7 366
61.7 314
61.7 86
61.7 92
61.8 175
61.8 480
61.9 371
62.0 296
62.0 178
62.1 126
62.2 216
62.3 185
62.3 269
62.3 159
62.3 256
62.3 35
62.4 457
62.4 284
62.4 418
62.4 438
62.5 309
62.5 0
62.5 322
62.6 253
62.6 451
62.6 171
62.6 122
62.6 315
62.7 484
62.7 288
62.7 298
62.8 426
62.8 335
62.8 214
62.8 231
62.8 179
62.9 446
62.9 54
62.9 45
62.9 133
63.0 290
63.0 94
63.0 227
63.1 448
63.1 202
63.1 333
63.1 352
63.2 17
63.2 330
63.3 313
63.3 211
63.3 473
63.3 505
63.4 28
63.4 294
63.4 209
63.5 8
63.5 5
63.5 360
63.5 117
63.5 136
63.6 181
63.6 2
63.6 213
63.7 203
63.7 114
63.7 41
63.8 37
63.9 323
64.0 321
64.0 411
64.0 312
64.0 443
64.1 398
64.1 430
64.1 259
64.1 504
64.1 190
64.2 356
64.2 303
64.2 85
64.2 87
64.3 160
64.3 147
64.3 111
64.4 199
64.4 217
64.4 489
64.4 238
64.5 374
64.5 187
64.6 327
64.6 166
64.7 174
64.7 219
64.8 80
64.8 26
64.8 168
64.8 423
64.8 351
64.9 257
64.9 424
65.0 407
65.0 105
65.0 458
65.0 98
65.1 370
65.1 138
65.1 375
65.1 297
65.1 434
65.2 493
65.2 224
65.2 96
65.2 353
65.2 104
65.3 163
65.3 262
65.3 363
65.3 258
65.3 89
65.3 139
65.4 308
65.4 278
65.4 150
65.4 167
65.4 32
65.4 502
65.4 500
65.5 148
65.5 354
65.5 460
65.6 21
65.6 427
65.6 474
65.7 132
65.7 251
65.7 9
65.7 61
65.7 234
65.7 300
65.8 349
65.9 112
65.9 161
65.9 316
66.1 154
66.1 62
66.2 386
66.2 384
66.2 165
66.3 306
66.3 325
66.4 505
66.4 286
66.4 74
66.5 198
66.5 433
66.5 1
66.6 173
66.6 372
66.6 226
66.6 229
66.6 25
66.6 277
66.7 503
66.7 249
66.8 271
66.8 156
66.9 20
66.9 106
66.9 404
67.0 152
67.1 237
67.1 437
67.1 77
67.2 157
67.3 95
67.3 346
67.5 40
67.5 364
67.5 141
67.5 287
67.5 376
67.6 12
67.6 188
67.7 274
67.8 27
67.8 81
67.8 119
67.8 212
67.9 83
67.9 93
67.9 34
68.0 38
68.0 46
68.0 29
68.0 380
68.1 107
68.1 118
68.2 367
68.2 68
68.3 399
68.3 56
68.3 36
68.3 357
68.3 269
68.4 18
68.4 140
68.5 436
68.5 236
68.5 116
68.6 177
68.6 335
68.6 142
68.6 358
68.7 361
68.7 299
68.7 162
68.7 220
68.8 137
68.8 431
68.9 440
69.0 3
69.0 183
69.0 457
69.0 124
69.1 115
69.1 421
69.1 426
69.1 296
69.2 16
69.2 43
69.3 342
69.3 337
69.3 283
69.4 122
69.4 253
69.4 6
69.5 86
69.5 97
69.6 345
69.6 371
69.6 503
69.6 330
69.6 256
69.6 235
69.7 350
69.8 298
69.8 159
69.9 309
69.9 126
69.9 90
70.0 17
70.0 455
70.0 255
70.0 294
70.1 266
70.2 365
70.2 366
70.3 227
70.3 389
70.3 78
70.3 35
70.4 445
