19.9 165
24.3 73
26.2 503
28.5 44
32.7 45
33.1 136
34.7 505
36.2 218
36.7 0
37.0 61
38.4 256
39.5 57
40.1 319
40.2 38
41.3 476
42.8 504
44.2 503
44.4 296
45.8 31
46.9 82
47.8 70
48.6 1
49.2 175
50.0 505
50.6 288
51.3 145
51.7 37
51.8 5
51.9 492
52.2 16
52.4 62
52.6 25
52.7 276
52.9 68
52.9 479
53.4 4
54.5 42
54.9 56
55.1 505
56.0 270
56.1 71
56.3 138
56.4 147
56.6 397
56.9 278
56.9 167
57.2 503
57.6 163
57.9 53
57.9 253
58.1 316
58.1 217
58.5 150
58.5 47
58.6 118
58.6 504
59.1 8
59.3 43
59.5 139
59.6 17
59.7 266
59.7 180
60.5 154
60.5 55
60.7 166
60.7 259
60.8 148
60.9 6
60.9 484
61.0 251
61.3 51
61.3 32
61.4 269
61.4 335
61.5 258
61.5 36
61.9 274
62.0 408
62.1 403
62.1 485
62.6 482
62.8 475
62.9 83
62.9 311
62.9 504
63.0 271
63.0 132
63.1 238
63.1 287
63.1 502
63.3 9
63.4 426
63.5 255
63.6 303
63.8 503
64.0 237
64.1 54
64.1 300
64.1 286
64.2 3
64.3 472
64.4 379
64.4 499
64.6 20
64.7 34
64.7 330
64.7 284
65.0 245
65.0 323
65.2 234
65.3 481
65.3 142
65.4 325
65.4 216
65.4 126
65.5 436
65.5 416
65.6 78
65.7 229
65.9 156
65.9 236
66.0 321
66.1 183
66.1 298
66.2 122
66.2 431
66.3 112
66.3 179
66.4 137
66.4 224
66.6 504
66.6 140
66.6 305
66.7 457
66.7 98
66.7 212
66.7 505
66.8 294
67.0 27
67.1 382
67.2 29
67.2 162
67.2 220
67.2 317
67.3 400
67.4 394
67.4 299
67.4 424
67.5 214
67.5 268
67.6 273
67.8 178
67.8 124
67.9 487
67.9 105
68.0 308
68.0 256
68.1 387
68.2 290
68.2 406
68.2 164
68.3 495
68.3 297
68.4 95
68.4 264
68.5 62
68.5 418
68.5 2
68.5 63
68.6 35
68.6 107
68.7 211
68.7 40
68.8 503
68.9 110
69.0 152
69.0 460
69.0 262
69.0 470
69.1 97
69.2 181
69.2 253
69.3 21
69.4 28
69.5 199
69.5 86
69.6 92
69.6 160
69.6 61
69.8 390
69.8 114
69.8 505
69.8 474
69.9 231
69.9 203
70.0 309
70.1 500
70.2 171
70.2 478
70.2 463
70.3 473
70.3 74
70.3 397
70.3 395
70.5 278
70.5 315
70.6 12
70.6 489
70.6 213
70.6 41
70.7 288
70.7 227
70.8 99
70.8 504
70.9 68
70.9 185
71.0 409
71.0 138
71.0 159
71.0 480
71.1 417
71.2 45
71.3 147
71.3 333
71.4 148
71.5 168
71.6 119
71.6 56
71.6 502
71.6 116
71.6 503
71.7 115
71.7 96
71.7 0
71.8 446
71.8 209
71.8 405
71.8 296
71.8 163
71.8 187
71.9 496
72.0 269
72.0 85
72.0 118
72.1 202
72.2 414
72.2 313
72.2 277
72.3 415
72.3 80
72.3 16
72.3 133
72.4 258
72.4 173
72.5 408
72.5 257
72.5 440
72.6 410
72.6 150
72.6 306
72.6 458
72.7 381
72.7 427
72.7 274
72.7 421
72.8 43
72.8 37
72.9 335
73.0 455
73.1 251
73.1 198
73.2 361
73.5 26
73.6 77
73.6 117
73.6 322
73.6 139
73.6 429
73.7 17
73.8 166
73.8 32
73.8 505
73.9 51
73.9 286
74.0 219
74.0 238
74.1 174
74.1 5
74.1 357
74.2 504
74.2 83
74.3 376
74.3 354
74.4 398
74.5 8
74.6 111
74.6 47
74.6 327
74.6 87
74.7 364
74.7 24
74.8 403
74.8 235
74.9 89
75.0 266
75.0 217
