22.9 0
22.9 84
28.2 242
28.5 73
30.4 503
30.7 190
31.8 175
32.0 61
32.6 218
33.0 45
33.5 504
33.7 44
34.2 505
35.8 38
35.9 319
36.4 101
37.2 296
37.7 180
37.7 476
38.0 112
38.2 113
39.9 31
40.2 184
40.7 381
41.6 183
41.9 92
42.4 196
42.5 37
42.9 16
42.9 316
43.4 1
43.6 20
43.8 25
44.0 17
44.1 504
44.3 354
44.7 43
45.6 346
45.6 505
45.9 118
46.0 475
46.2 345
46.3 408
46.4 357
46.4 114
46.6 4
46.7 122
46.8 5
47.1 95
47.1 68
47.4 8
47.4 482
47.5 62
47.5 115
47.7 485
47.9 503
48.0 364
48.1 481
48.3 96
48.4 51
48.6 56
49.4 83
49.5 12
49.6 174
49.6 212
49.7 86
49.7 335
49.9 110
50.0 3
50.0 116
50.2 142
50.6 98
50.6 6
50.6 503
50.7 400
50.7 148
50.8 32
50.8 376
50.9 9
51.0 499
51.0 387
51.0 382
51.1 78
51.1 166
51.2 42
51.2 119
51.3 187
51.4 473
51.4 147
51.4 138
51.5 27
51.7 237
51.8 303
51.8 238
51.8 165
51.9 251
51.9 414
51.9 47
51.9 70
52.1 229
52.1 117
52.2 417
52.2 234
52.2 397
52.3 269
52.3 356
52.3 136
52.3 379
52.3 167
52.5 175
52.5 321
52.5 29
52.7 504
52.8 132
52.9 416
52.9 40
53.0 338
53.0 105
53.1 361
53.1 185
53.1 150
53.2 367
53.3 236
53.4 323
53.4 217
53.4 505
53.5 330
53.5 253
53.5 311
53.5 360
53.5 337
53.6 278
53.6 472
53.7 403
53.7 54
53.7 288
53.8 171
53.8 487
53.8 258
53.8 426
53.9 124
53.9 406
54.0 183
54.0 216
54.1 34
54.1 179
54.1 350
54.2 245
54.2 224
54.2 163
54.2 294
54.2 220
54.2 371
54.3 71
54.3 366
54.4 36
54.4 489
54.4 181
54.4 352
54.4 463
54.4 214
54.4 227
54.5 503
54.5 131
54.6 296
54.6 156
54.7 140
54.7 168
54.8 213
54.8 300
54.9 470
54.9 139
54.9 342
54.9 405
55.0 501
55.1 178
55.1 190
55.1 504
55.2 325
55.2 496
