1.000000000000000000e+00 3.321729501941760532e+01 4.169132443351026396e+00 -5.871932220458984375e+01 6.367867588996887207e-01 1.369149017333984091e+02 1.250000000000000000e+02 1.000000000000000000e+00 1.177142857142856602e-01 -4.208769876108342523e-02 8.791131591796875000e+01 -2.275062317749512958e-04 1.186263713601753977e+00 -1.720152489820149858e-02 -3.727209091186523438e+01 9.592211456816284246e-03 -5.129394912719726562e+01 -1.052603891211323223e-01 8.274260163307189941e-01 -1.111431173294381985e-01 4.623554229736328125e+01 -1.595119057780500530e-03 4.163227566546021663e+00 5.135345899063430185e-04 4.206288367310767606e-03 -1.270939334807623042e-02 1.896291973825690320e+02 -2.123737473371227827e-02 1.680540260916782245e+02 -3.968667435773173130e-02 8.416541047909231565e+02
1.000000000000000000e+00 2.993016723866695372e+01 1.387328608739134417e+01 -6.394107055664062500e+01 4.392351508140563965e-01 1.605471038818359659e+02 1.250000000000000000e+02 2.000000000000000000e+00 1.159999999999999643e-01 5.966748154192359852e-04 8.599871826171875000e+01 -1.596998124369199265e-03 1.383974332517023953e+00 -1.746805457384286581e-02 -3.322241210937500000e+01 1.533866968217848827e-02 -5.446368789672851562e+01 -1.301024004907399556e-01 4.723225235939025879e-01 3.757191103905458546e-02 -1.417545032501220703e+01 -2.340192127268525687e-05 4.065746769161101781e+00 -1.559395259764413634e-03 1.781760420755628127e-01 -2.489343591391839083e-02 5.993597412905021429e+02 -4.142190118483289607e-02 5.993597412905021429e+02 -1.363940457692845720e-02 9.084802939897241458e+01
4.000000000000000000e+00 2.865016800638882799e+01 2.230715337382116470e+00 -5.845231246948242188e+01 4.009963512420654297e+00 1.637530967100784380e+02 1.052619705200195312e+02 5.000000000000000000e+00 -6.782651019345810545e-04 2.716832005404469811e-04 9.190748596191406250e+01 -1.253622415515708022e-04 8.896977852006493492e-01 -7.854562673424731606e-03 -3.486888122558593750e+01 -1.215035037012343003e-03 -5.205729675292968750e+01 6.171464387716252969e-03 -1.904383087158203125e+01 -1.939881106028421356e-02 4.910075378417968750e+01 -7.998347275226307075e-04 3.690440011963294076e+00 -6.111696536655662033e-05 1.019637082545213902e-01 -3.594385549690028592e-03 1.754681743016098494e+02 -5.179891444433679798e-03 1.108168019110494242e+02 -5.488426361044186977e-03 6.613420203255704166e+01
4.000000000000000000e+00 3.720028984242731696e+01 8.029247891329806208e+00 -4.758455657958984375e+01 1.745023536682128906e+01 4.313421461529787138e+01 9.999950867367601859e+01 4.000000000000000000e+00 8.033373396355696083e-02 -6.340005795799193156e-03 8.143486785888671875e+01 -6.385264383385823826e-04 1.260405195663283351e+00 -4.184387361949223547e-03 -4.183110046386718750e+01 5.931449416480930352e-04 -5.407022476196289062e+01 -7.917513095370918783e-03 1.942198991775512695e+00 -6.181234982700889273e-03 1.874560165405273438e+01 -9.338010599223991277e-04 3.824334876220373491e+00 -5.572272623332385566e-04 4.022067744769869391e-01 -5.548269982016035100e-03 1.857491264860411491e+02 -5.036541527464489902e-03 6.227884496339029852e+01 -1.414408820875629434e-02 1.131053023251733521e+03
4.000000000000000000e+00 3.131006701540724890e+01 8.187237285589578306e+00 -6.580009460449218750e+01 4.312420368194580078e+00 5.990630035280939580e+01 2.580451354980468750e+02 2.000000000000000000e+00 4.615447460687426007e-02 5.544509418872493531e-03 9.764254760742187500e+01 -1.074101311064901154e-04 1.186263713586432900e+00 -1.312768937148797548e-02 -3.258801651000976562e+01 3.120701324731941020e-03 -4.934776306152343750e+01 1.325667187005436821e-02 -7.349110126495361328e+00 -1.022309256760639377e-02 6.161430358886718750e+01 -6.999276769681686246e-04 5.551256350856077937e+00 -2.793499069808180572e-04 2.259897515423472392e-01 -7.780205131275685741e-03 6.670756282745117005e+02 -1.135635527824674883e-02 6.670756282745117005e+02 -5.614907879585855251e-03 1.326638253029634882e+02
4.000000000000000000e+00 2.939730280944618812e+01 1.058386353766810473e+01 -7.539933013916015625e+01 1.203625965118408203e+01 1.072104953202801028e+02 1.999990173473520372e+02 5.000000000000000000e+00 7.785753190578582894e-02 -1.757805692831491268e-03 9.128544616699218750e+01 -3.571426218512567573e-04 1.235691368320357419e+00 -7.102752057756216847e-03 -4.366166305541992188e+01 3.609896363797344271e-03 -6.058734512329101562e+01 -1.308510408540059303e-02 -5.839367508888244629e-01 1.926277855444049475e-03 -2.436484527587890625e+01 -1.176198183877932889e-03 4.985089817721556571e+00 -2.059791519383627576e-04 9.262803372607288088e-02 -5.270326421685966184e-03 1.477269030827953316e+02 -7.343177227916413384e-03 1.068873033597784570e+02 -5.493921728860136008e-03 5.775621455533475057e+01
4.000000000000000000e+00 2.711432828988554533e+01 1.201477508472697941e+01 -5.925205993652343750e+01 1.327226161956787109e+01 4.110013174533677471e+01 9.999950867367601859e+01 1.000000000000000000e+00 8.200041081334528970e-02 1.394136546076498123e-04 8.835289764404296875e+01 -7.583321808546675214e-04 1.235691368318136973e+00 -1.272963242931217202e-02 -3.352597045898437500e+01 1.323092893625583272e-02 -5.289450073242187500e+01 -1.455675574741714532e-03 1.833570599555969238e+00 -1.702187053515129625e-02 4.356579208374023438e+01 -2.281126668873625397e-03 4.964800772097646586e+00 -4.896155000107732308e-04 2.937681390913330359e-01 -5.787530592106098458e-03 1.562210455486361411e+02 -4.472485975094520755e-03 3.657646450230794244e+01 -1.050557093425975516e-02 1.381502949783078691e+02
4.000000000000000000e+00 2.665373708912177264e+01 1.025177809322950395e+01 -6.560639190673828125e+01 1.329568862915039062e+01 3.967126628581701198e+01 9.999950867367601859e+01 3.000000000000000000e+00 5.733361939334000179e-02 4.715813036833453945e-03 8.765574645996093750e+01 -3.874995022440987655e-04 1.186263713589985613e+00 -7.384574067012636411e-03 -3.904014968872070312e+01 1.080524084521660919e-02 -5.592762756347656250e+01 -1.132699242522154951e-03 -7.406461238861083984e+00 8.522470458502766875e-04 3.464756393432617188e+01 -1.006883187215619610e-03 5.433262839622454266e+00 -6.587289531726369827e-04 4.622365339578477506e-01 -5.312678634521021161e-03 2.532673028511064786e+02 -8.323864125597168345e-03 1.361979026163584763e+02 -7.543863103929044668e-03 9.373954720084495307e+01
4.000000000000000000e+00 3.803125600849815413e+01 4.158433664504276983e+00 -6.428409576416015625e+01 2.400326251983642578e+00 1.050886785789798523e+02 2.019838562011718750e+02 1.000000000000000000e+00 1.975321272728411404e-02 4.796284241954598335e-03 1.000747833251953125e+02 -1.931825364742592707e-04 1.482829641977545521e+00 -1.201981116594243691e-02 -3.088669204711914062e+01 2.045985898673537227e-03 -4.471100234985351562e+01 -1.913835392377850539e-02 -2.286863136291503906e+01 -6.642888848843388379e-03 6.918808746337890625e+01 -2.901838727557391620e-04 3.350321068388904422e+00 -7.451559942942677459e-04 5.610859728506552013e-01 -1.830690330079106027e-03 1.250519664741007091e+02 -4.663345699528618354e-03 1.250519664741007091e+02 -6.490505697422639317e-03 2.157517129088708430e+02
4.000000000000000000e+00 3.808046582857208051e+01 6.634766144023939383e+00 -6.921479797363281250e+01 3.020012855529785156e+00 2.771435319244801008e+02 5.047980880737304688e+01 6.000000000000000000e+00 6.973274355919892309e-02 -6.650921114406928986e-03 9.675164794921875000e+01 1.512780235798249118e-04 1.482829641962446487e+00 -2.481054747019552885e-03 -3.455702590942382812e+01 1.455065828078801540e-02 -5.990457916259765625e+01 1.304022700146275152e-02 2.467002630233764648e+00 -5.322168199775324793e-02 5.191482162475585938e+01 7.036615029212761683e-05 2.683363884174618796e+00 -2.463188210074794988e-05 1.276527931084186183e-02 -3.388637494317431071e-03 1.633089712373212592e+02 -4.520615500542737863e-03 1.539671444927973880e+02 -5.834552444561887964e-03 1.556971124084698488e+02
