21.1 73
22.9 503
23.6 84
33.6 218
34.2 435
35.8 505
36.2 476
38.4 504
38.7 101
39.2 469
40.0 256
40.4 319
42.2 381
42.6 479
43.6 492
43.7 113
44.8 354
45.2 38
45.7 296
47.0 384
47.5 503
48.2 416
49.5 288
49.6 0
50.1 62
50.4 346
50.7 449
51.1 408
51.6 414
52.4 16
52.5 431
52.6 174
52.6 486
52.8 460
53.7 495
54.3 5
54.4 397
54.8 1
54.9 503
55.1 475
55.3 237
55.3 95
56.0 499
56.3 379
56.4 253
56.6 505
56.8 345
57.3 504
57.4 286
57.4 236
57.5 367
57.6 387
57.6 68
57.7 487
58.0 274
58.0 376
58.5 78
58.7 470
58.7 105
58.8 406
59.0 485
59.1 17
59.1 118
59.2 163
59.2 278
59.2 382
59.3 122
59.3 484
59.3 216
59.6 457
59.6 422
59.8 426
60.2 380
60.2 360
60.3 482
60.5 251
60.5 361
60.7 503
60.7 472
60.8 229
60.9 504
60.9 400
61.0 238
61.1 405
61.1 403
61.1 258
61.1 107
61.3 269
61.3 409
61.4 245
61.6 394
61.6 166
61.8 337
62.0 364
62.0 350
62.2 444
62.3 37
62.3 424
62.3 234
62.3 413
62.3 220
62.5 150
62.5 395
62.6 390
62.7 8
62.7 212
62.9 417
62.9 356
63.1 271
63.4 147
63.4 83
63.5 357
63.5 178
63.5 116
63.5 323
63.6 481
63.7 175
63.7 505
63.8 6
63.9 410
63.9 20
63.9 385
64.1 496
64.1 199
64.1 342
64.2 119
64.2 9
64.2 34
64.3 429
64.4 124
64.4 297
64.5 181
64.5 335
64.5 311
64.6 214
64.6 330
64.6 224
64.7 300
64.7 180
64.8 112
64.8 440
64.9 51
65.0 29
65.0 308
65.0 148
65.0 253
65.0 156
65.1 62
65.1 98
65.1 54
65.2 115
65.2 407
65.2 478
65.3 504
65.3 371
65.4 268
65.4 290
65.4 139
65.4 503
65.5 321
65.5 365
65.5 36
65.6 502
65.6 287
65.7 203
65.8 27
65.8 366
66.0 325
66.0 386
66.0 179
66.1 110
66.1 28
66.1 273
66.2 375
66.2 256
66.2 408
66.2 40
66.3 317
66.4 117
66.4 56
66.4 43
66.5 47
66.5 61
66.5 32
66.5 211
66.6 415
66.6 132
66.6 480
66.6 352
66.7 3
66.7 227
66.7 111
66.7 213
66.7 168
66.8 217
66.8 294
66.8 396
66.8 288
66.9 264
67.0 473
67.1 202
67.1 278
67.1 423
67.2 370
67.3 455
67.3 374
67.3 418
67.3 86
67.4 138
67.4 489
67.4 187
67.4 35
67.4 183
67.5 505
67.5 185
67.5 398
67.6 397
67.6 296
67.6 167
67.6 303
67.6 85
67.7 266
67.7 114
67.7 162
67.8 231
67.9 92
67.9 305
68.0 463
68.0 309
68.0 474
68.0 63
68.0 140
68.2 436
68.2 198
68.2 446
68.3 97
68.4 142
68.4 476
68.4 286
68.5 269
68.5 274
68.5 421
68.6 504
68.6 351
68.6 126
68.7 503
68.7 485
68.8 171
68.9 499
68.9 74
69.0 99
69.0 475
69.1 472
69.1 118
69.1 159
69.1 458
69.2 95
69.2 77
69.3 237
69.3 411
69.3 307
69.4 372
69.4 25
69.4 298
69.4 94
69.5 137
69.5 258
69.5 78
69.5 381
69.6 236
69.6 259
69.7 434
69.7 122
69.8 238
69.9 299
69.9 416
69.9 400
69.9 379
69.9 430
70.0 257
70.0 333
70.0 89
70.1 277
70.1 219
70.1 404
70.1 427
70.1 387
70.2 105
70.2 229
70.2 212
70.3 487
70.3 251
70.3 70
70.3 209
70.3 451
70.3 249
70.3 68
70.4 87
70.4 226
70.4 174
70.4 493
70.4 382
70.5 106
70.5 358
70.6 26
70.6 177
70.7 81
70.8 505
70.8 392
70.8 83
70.9 262
70.9 2
70.9 80
71.0 504
71.0 175
71.0 216
71.1 470
71.1 414
71.1 313
71.1 104
71.1 271
71.1 0
71.2 316
71.2 437
71.2 443
71.3 399
71.3 5
71.4 16
71.4 41
71.4 403
71.4 253
71.4 312
71.5 315
71.5 163
71.6 234
71.7 495
71.7 17
71.7 133
71.8 49
71.9 503
71.9 349
71.9 481
72.0 394
72.1 12
72.1 405
72.1 188
72.1 391
72.1 323
72.1 245
72.1 178
72.2 363
72.2 500
72.3 220
72.3 335
72.3 21
72.4 330
72.4 180
72.5 482
72.5 224
72.5 160
72.6 112
72.7 166
72.7 147
72.7 116
72.7 484
72.7 98
72.8 235
72.8 287
72.8 214
72.8 51
73.0 417
73.0 433
73.0 199
73.1 438
73.1 408
73.1 152
73.1 406
73.2 161
73.3 107
73.4 278
73.4 327
73.4 322
73.4 297
73.4 462
73.5 150
73.6 124
73.6 119
73.6 395
73.7 37
73.7 300
73.7 8
73.7 502
73.7 62
73.8 306
73.8 148
73.9 413
74.0 184
74.0 46
74.1 1
74.1 397
74.1 389
74.2 321
74.2 179
74.3 311
74.3 496
74.4 20
74.4 294
74.4 248
74.5 211
74.5 4
74.5 355
74.6 154
74.6 308
74.7 217
74.7 9
74.8 504
74.8 181
74.8 47
74.8 256
74.9 183
74.9 203
74.9 409
75.1 115
75.2 165
75.2 54
75.2 139
75.2 501
75.3 473
75.3 485
75.3 34
75.3 325
75.4 480
75.4 185
75.4 269
75.5 296
75.6 136
75.7 86
75.7 286
75.7 268
75.7 227
75.7 499
75.8 290
75.9 118
76.0 85
76.0 40
76.0 38
76.0 478
76.0 157
76.1 303
76.1 475
76.1 472
76.2 283
76.3 171
76.3 141
76.3 32
76.3 238
76.4 463
76.4 92
76.4 369
76.4 168
76.4 353
76.4 110
76.5 156
76.5 317
76.5 122
76.6 27
76.6 140
76.6 29
76.7 505
76.7 231
76.7 240
76.7 410
76.8 400
76.8 489
76.8 97
76.9 418
76.9 58
77.0 18
77.0 99
77.0 138
77.1 212
77.3 198
77.3 237
77.3 105
77.4 445
77.5 36
77.5 213
77.5 229
77.6 251
77.6 96
77.6 117
77.7 95
77.7 305
77.7 3
77.8 111
77.8 384
78.0 382
78.0 236
78.0 35
78.2 415
78.2 114
78.2 381
78.2 504
78.3 162
78.3 264
78.4 338
78.5 470
78.5 481
78.5 476
78.5 234
78.6 416
78.6 142
78.6 309
78.7 266
78.9 298
78.9 387
79.0 253
79.0 333
79.1 403
79.1 450
79.2 257
79.2 175
79.2 202
79.2 271
79.4 87
79.4 411
79.4 378
79.6 287
79.7 394
79.7 335
79.8 77
79.8 112
79.8 180
79.8 289
79.8 98
79.8 178
79.9 379
79.9 219
79.9 474
80.0 414
80.0 323
80.0 278
80.0 487
80.0 330
80.3 488
80.3 200
80.4 408
80.4 94
80.4 299
80.5 479
80.5 398
80.6 220
80.6 495
80.7 405
80.7 199
80.7 412
80.8 224
80.8 388
80.9 482
81.1 397
81.2 17
81.2 16
81.2 163
